,science,name,birth_place,death_place,birth_date,death_date,age,works,link
488,Экономисты,Олег Самуилович Виханский,Москва,,1946-04-27,,73.0,5,"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D1%85%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%A1%D0%B0%D0%BC%D1%83%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
489,Экономисты,Анатолий Григорьевич Вишневский,Харьков УССР,,1935,,85.0,11,"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D1%88%D0%BD%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
490,Экономисты,Вишневский Валентин Павлович,Сумы,,1958,,62.0,19,"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D1%88%D0%BD%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
491,Экономисты,ВладиВладислав Валерьевич Лешкевич,РСФСР СССР Ростовская область Ростов-на-Дону,,1978-12-17,,41.0,0,https://ru.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D0%B4%D0%B8_(%D1%80%D1%8D%D0%BF%D0%B5%D1%80)
492,Экономисты,Юрий Васильевич Власов,РСФСР Прикумск край Ставропольский,Область Россия Владимир Владимирская,1961-06-22,2019,58.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D1%81%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
493,Экономисты,Константин Григорьевич Воблый,Губерния Царичанка Кобелякский уезд империя Российская Полтавская,СССР ССР Украинская Киев,1876-05-27,1947-09-12,71.0,10,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B1%D0%BB%D1%8B%D0%B9,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
494,Экономисты,Сергей Фёдорович Военушкин,РСФСР кантон Спасский СССР Слобода Красная Татарская АССР,Федерация Москва Российская,1929-11-26,2012-02-15,82.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B5%D0%BD%D1%83%D1%88%D0%BA%D0%B8%D0%BD,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
495,Экономисты,Александр Алексеевич Вознесенский,Российская Тульская империя губерния,Российская Тульская империя губерния,1898-03-05,1950-10-28,52.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%BD%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
496,Экономисты,Александр Вознесенский,Ленинград,,1972,,48.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%BD%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%AD%D1%80%D0%BD%D0%B5%D1%81%D1%82%D0%BE%D0%B2%D0%B8%D1%87"
497,Экономисты,Лев Александрович Вознесенский,РСФСР Ленинград СССР,,1926-04-26,,93.0,11,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%BD%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9B%D0%B5%D0%B2_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
498,Экономисты,Николай Алексеевич Вознесенский,Губерния Тульская уезд империя Российская Чернский,РСФСР Ленинград СССР,1903,1950,47.0,1,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%BD%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
499,Экономисты,Эрнест Александрович Вознесенский,Ленинград,Ленинград,1931-04-24,1997,66.0,3,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%BD%D0%B5%D1%81%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%AD%D1%80%D0%BD%D0%B5%D1%81%D1%82_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
500,Экономисты,Василий Яковлевич Возняк,Василевка район область Тывровский Винницкая,,1944-01-02,,75.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%BD%D1%8F%D0%BA,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87"
501,Экономисты,"Войтинский, Владимир Савельевич",Петербург,Вашингтон,1885,1960-06-11,75.0,11,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B9%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A1%D0%B0%D0%B2%D0%B5%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
502,Экономисты,Волгина Наталья Анатольевна,,,,,,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0,_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
503,Экономисты,"Волд, Херман",Шиен,Гётеборг,1908-12-25,1992-02-16,83.0,2,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%B4,_%D0%A5%D0%B5%D1%80%D0%BC%D0%B0%D0%BD"
504,Экономисты,Пол Волкер,США Нью-Джерси Кейп Мэй,США Нью-Йорк,1927-09-05,2019-12-08,92.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BA%D0%B5%D1%80,_%D0%9F%D0%BE%D0%BB"
505,Экономисты,Александр Александрович Волков,РСФСР Брянск СССР,Германия,1951-12-25,2017-05-20,65.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B4%D0%B5%D1%8F%D1%82%D0%B5%D0%BB%D1%8C)"
506,Экономисты,Волков Сергей Николаевич,Москва СССР,,1951-12-29,,68.0,57,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BA%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87_(%D1%8D%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D1%81%D1%82)"
507,Экономисты,Алла Волкова,Москва,,1955,,65.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%90%D0%BB%D0%BB%D0%B0_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
508,Экономисты,Волкова Наталья Марковна,ССР Украинская СССР Донецк,,1976-10-11,,43.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F_%D0%9C%D0%B0%D1%80%D0%BA%D0%BE%D0%B2%D0%BD%D0%B0"
509,Экономисты,Вячеслав Теодорович Волов,Куйбышев,,1952,,68.0,9,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BE%D0%B2,_%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2_%D0%A2%D0%B5%D0%BE%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
510,Экономисты,Лев Мордкович Володарский,Острополь губерния Подольская империя Российская,Москва СССР,1911-03-28,1989-05-11,78.0,7,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9B%D0%B5%D0%B2_%D0%9C%D0%BE%D1%80%D0%B4%D0%BA%D0%BE%D0%B2%D0%B8%D1%87"
511,Экономисты,Александр Иванович Волосов,РСФСР СССР область Нарышкино Орловская,,1957-02-21,,62.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BE%D1%81%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
512,Экономисты,Михаил Юрьевич Волощук,Межгорский район СССР область ССР Майдан Украинская Закарпатская,Ужгород Украина,1934-11-10,2017-02-05,82.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BE%D1%89%D1%83%D0%BA,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
513,Экономисты,Денис Геннадьевич Волчек,Ленинград,,1971-01-10,,48.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D1%87%D0%B5%D0%BA,_%D0%94%D0%B5%D0%BD%D0%B8%D1%81_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
514,Экономисты,Виктор Вацлавович Вольский,РСФСР СССР губерния Злынка уезд Новозыбковский Гомельская,Москва Россия,1921-08-10,1999-11-18,78.0,10,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%92%D0%B0%D1%86%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
515,Экономисты,Ричард Вольф,Огайо США Янгстаун,,1942-04-01,,77.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D1%8C%D1%84,_%D0%A0%D0%B8%D1%87%D0%B0%D1%80%D0%B4"
516,Экономисты,Юлиус Вольф,Земли Брно Чешской империя Австрийская короны Германский союз,Рейх Третий Берлин,1862-04-20,1937-05-01,75.0,7,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D1%8C%D1%84,_%D0%AE%D0%BB%D0%B8%D1%83%D1%81_(%D1%8D%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8%D1%81%D1%82)"
517,Экономисты,Альфонс Эрнестович Вормс,Губерния Чернский уезд Тульская,Тюрьма Москва Бутырская СССР,1868,1939-03-23,71.0,44,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BC%D1%81,_%D0%90%D0%BB%D1%8C%D1%84%D0%BE%D0%BD%D1%81_%D0%AD%D1%80%D0%BD%D0%B5%D1%81%D1%82%D0%BE%D0%B2%D0%B8%D1%87"
518,Экономисты,Андрей Воробьёв,РСФСР Красноярск СССР,,1970-04-14,,49.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%B1%D1%8C%D1%91%D0%B2,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
519,Экономисты,Георгий Иванович Воробьёв,Владимирская губерния уезд империя Российская Суздальский Кидекша,Москва Россия,1914,2002-03-21,88.0,32,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%B1%D1%8C%D1%91%D0%B2,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
520,Экономисты,Геннадий Петрович Воронин,РСФСР район СССР область Кустанаевка Амурская Куйбышевский,,1941-11-26,,78.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%B8%D0%BD,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
521,Экономисты,Юрий Викторович Воронин,Москва,,1962-10-17,,57.0,2,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%B8%D0%BD,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
522,Экономисты,Татьяна Евгеньевна Воронина,РСФСР район Курская СССР область Щигровский,,1962,,58.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%B8%D0%BD%D0%B0,_%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
523,Экономисты,Татьяна Геннадьевна Воронова,Тайшет область Иркутская СССР,,1975-03-30,,44.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0,_%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
524,Экономисты,Василий Павлович Воронцов,Губерния Екатеринославская уезд империя Российская Александровский,Губерния Екатеринославская уезд империя Российская Александровский,1847,1918-12-10,71.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%86%D0%BE%D0%B2,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
525,Экономисты,Александр Павлович Вощинин,Москва СССР,Москва Россия,1937-12-28,2008-06-17,70.0,10,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%89%D0%B8%D0%BD%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
526,Экономисты,Альберт Бенедикт Вулф,"Арлингтон, штат Иллинойс","Огайо штат Колумбус,",1876-08-23,1967,91.0,9,"https://ru.wikipedia.org/wiki/%D0%92%D1%83%D0%BB%D1%84,_%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D1%80%D1%82_%D0%91%D0%B5%D0%BD%D0%B5%D0%B4%D0%B8%D0%BA%D1%82"
527,Экономисты,"Вулф, Мартин",Лондон,,1946-03-16,,73.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D1%83%D0%BB%D1%84,_%D0%9C%D0%B0%D1%80%D1%82%D0%B8%D0%BD"
528,Экономисты,"Вундерлих, Фрида",Берлин,Нью-Джерси,1884,1965,81.0,4,"https://ru.wikipedia.org/wiki/%D0%92%D1%83%D0%BD%D0%B4%D0%B5%D1%80%D0%BB%D0%B8%D1%85,_%D0%A4%D1%80%D0%B8%D0%B4%D0%B0"
529,Экономисты,Барбара Фрэнсис Вутон,Англия Кембридж,Суррей Англия,1897-04-14,1988-07-11,91.0,7,"https://ru.wikipedia.org/wiki/%D0%92%D1%83%D1%82%D0%BE%D0%BD,_%D0%91%D0%B0%D1%80%D0%B1%D0%B0%D1%80%D0%B0"
530,Экономисты,Соломон Львович Выгодский,Губерния волость уезд империя Российская Ичня волость Ичнянская,РСФСР Ленинград СССР,1899,1978-12-13,79.0,20,"https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D0%B3%D0%BE%D0%B4%D1%81%D0%BA%D0%B8%D0%B9,_%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%BE%D0%BD_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
531,Экономисты,Александр Геннадьевич Высокинский,РСФСР Свердловск СССР,,1973-09-24,,46.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
532,Экономисты,Юрий Фёдорович Вышеславцев,РСФСР район СССР область Селижаровский Западная,,1934,,86.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D1%88%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D1%86%D0%B5%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
533,Экономисты,Михаил Васильевич Вышиванюк,СССР область Станиславская УССР Ивановцы,Австрия,1952-11-13,2016-06-18,63.0,0,"https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D1%88%D0%B8%D0%B2%D0%B0%D0%BD%D1%8E%D0%BA,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
534,Экономисты,Вэй Лицюнь,(марионеточное Хуайхай Китайская правительство Цзинвэя) Ван Республика,,1944,,76.0,0,https://ru.wikipedia.org/wiki/%D0%92%D1%8D%D0%B9_%D0%9B%D0%B8%D1%86%D1%8E%D0%BD%D1%8C
535,Экономисты,Николай Тихонович Гаваев,РСФСР Симбирская губерния Ардатовский уезд Лобаски,Россия Саранск,1922-01-26,2005-11-10,83.0,7,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B2%D0%B0%D0%B5%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%A2%D0%B8%D1%85%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
536,Экономисты,Евгений Евгеньевич Гавриленков,Федерация Российская,,1955-03-10,,64.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
537,Экономисты,Богдан Дмитриевич Гаврилишин,Воеводство Тарнопольское Коропец Польская Республика,Киев Украина,1926-10-19,2016-10-24,90.0,2,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%B8%D1%88%D0%B8%D0%BD,_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
538,Экономисты,Сергей Анатольевич Гаврилов,РСФСР Тула СССР,,1966-01-27,,53.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
539,Экономисты,Галина Юрьевна Гагарина,Москва СССР,,1961,,59.0,14,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B3%D0%B0%D1%80%D0%B8%D0%BD%D0%B0,_%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
540,Экономисты,Юлий Андреевич (Юлиус) Гагемейстер,Дростенгоф губерния Лифляндская Старый,Рига,1806,1878,72.0,4,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B3%D0%B5%D0%BC%D0%B5%D0%B9%D1%81%D1%82%D0%B5%D1%80,_%D0%AE%D0%BB%D0%B8%D0%B9_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
541,Экономисты,Эльшан Гаджизаде,Сиазань ССР Азербайджанская,,1961,,59.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B4%D0%B6%D0%B8%D0%B7%D0%B0%D0%B4%D0%B5,_%D0%AD%D0%BB%D1%8C%D1%88%D0%B0%D0%BD_%D0%9C%D0%B0%D1%85%D0%BC%D1%83%D0%B4_%D0%BE%D0%B3%D0%BB%D1%8B"
542,Экономисты,Валерий Вениаминович Гаевский,СССР Белорусская Петриков область ССР Гомельская,,1958-12-11,,61.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%92%D0%B5%D0%BD%D0%B8%D0%B0%D0%BC%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
543,Экономисты,Егор Тимурович Гайдар,Москва СССР,Россия район область Одинцовский Московская,1956-03-19,2009-12-16,53.0,7,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B9%D0%B4%D0%B0%D1%80,_%D0%95%D0%B3%D0%BE%D1%80_%D0%A2%D0%B8%D0%BC%D1%83%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
544,Экономисты,Виталий Анатольевич Гайдук,Волновахский район область УССР Сталинская,,1957-07-19,,62.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B9%D0%B4%D1%83%D0%BA,_%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D0%B8%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
545,Экономисты,Юрий Владимирович Галдун,Целинный край СССР Казахская ССР Павлодар,,1962-05-19,,57.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BB%D0%B4%D1%83%D0%BD,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
546,Экономисты,Жорди Гали,Барселона Испания,,1961-01-04,,58.0,9,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BB%D0%B8,_%D0%96%D0%BE%D1%80%D0%B4%D0%B8"
547,Экономисты,Галлямов Флюр Фанавиевич,Бакалы,,1968,,52.0,5,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BB%D0%BB%D1%8F%D0%BC%D0%BE%D0%B2,_%D0%A4%D0%BB%D1%8E%D1%80_%D0%A4%D0%B0%D0%BD%D0%B0%D0%B2%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
548,Экономисты,Одед Галор,Израиль Иерусалим,,1953,,67.0,26,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BB%D0%BE%D1%80,_%D0%9E%D0%B4%D0%B5%D0%B4"
549,Экономисты,Вадим Максович Гальперин,РСФСР Ленинград,Россия Санкт-Петербург,1933-03-17,1999-09-14,66.0,6,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BB%D1%8C%D0%BF%D0%B5%D1%80%D0%B8%D0%BD,_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC_%D0%9C%D0%B0%D0%BA%D1%81%D0%BE%D0%B2%D0%B8%D1%87"
550,Экономисты,Денис Валерійович Гальчинский,СССР Богуслав область ССР Киевская Украинская,,1935,,85.0,12,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BB%D1%8C%D1%87%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
551,Экономисты,Василий Фёдорович Гарбузов,Белгород Россия,Москва СССР,1911,1985-11-12,74.0,0,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D1%80%D0%B1%D1%83%D0%B7%D0%BE%D0%B2,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
552,Экономисты,Генри Брайтон Гарднер,США Провиденс Род-Айленд,США Провиденс Род-Айленд,1863-03-26,1939-04-22,76.0,2,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D1%80%D0%B4%D0%BD%D0%B5%D1%80,_%D0%93%D0%B5%D0%BD%D1%80%D0%B8_%D0%91%D1%80%D0%B0%D0%B9%D1%82%D0%BE%D0%BD"
553,Экономисты,Гарифуллин Казим Мугаллимович,Башкирской район АССР Туймазинский Зигитяк,,1932,,88.0,15,"https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D1%80%D0%B8%D1%84%D1%83%D0%BB%D0%BB%D0%B8%D0%BD,_%D0%9A%D0%B0%D0%B7%D0%B8%D0%BC_%D0%9C%D1%83%D0%B3%D0%B0%D0%BB%D0%BB%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
